Epoch	Train	Validation
epoch: 1, step: 4459, time: 2197.2, train: 10.744, valid: 8.110, train_acc: 0.266, valid_acc: 0.349
epoch: 2, step: 8918, time: 2197.4, train: 7.655, valid: 6.724, train_acc: 0.367, valid_acc: 0.406
epoch: 3, step: 13377, time: 2198.3, train: 6.798, valid: 6.219, train_acc: 0.405, valid_acc: 0.430
epoch: 4, step: 17836, time: 2197.4, train: 6.424, valid: 6.030, train_acc: 0.422, valid_acc: 0.439
epoch: 5, step: 22295, time: 2199.7, train: 6.212, valid: 5.863, train_acc: 0.432, valid_acc: 0.448
epoch: 6, step: 26754, time: 2199.3, train: 6.081, valid: 5.818, train_acc: 0.438, valid_acc: 0.450
epoch: 7, step: 31213, time: 2200.6, train: 5.996, valid: 5.717, train_acc: 0.442, valid_acc: 0.457
epoch: 8, step: 35672, time: 2198.1, train: 5.900, valid: 5.625, train_acc: 0.447, valid_acc: 0.460
epoch: 9, step: 40131, time: 2200.6, train: 5.835, valid: 5.569, train_acc: 0.450, valid_acc: 0.463
epoch: 10, step: 44590, time: 2196.6, train: 5.777, valid: 5.559, train_acc: 0.453, valid_acc: 0.464
epoch: 11, step: 49049, time: 2198.6, train: 5.728, valid: 5.540, train_acc: 0.456, valid_acc: 0.466
epoch: 12, step: 53508, time: 2196.7, train: 5.685, valid: 5.438, train_acc: 0.458, valid_acc: 0.470
epoch: 13, step: 57967, time: 2198.7, train: 5.649, valid: 5.436, train_acc: 0.460, valid_acc: 0.470
epoch: 14, step: 62426, time: 2197.0, train: 5.620, valid: 5.434, train_acc: 0.462, valid_acc: 0.471
epoch: 15, step: 66885, time: 2198.2, train: 5.591, valid: 5.387, train_acc: 0.463, valid_acc: 0.474
epoch: 16, step: 71344, time: 2195.9, train: 5.556, valid: 5.381, train_acc: 0.465, valid_acc: 0.474
epoch: 17, step: 75803, time: 2196.0, train: 5.541, valid: 5.362, train_acc: 0.466, valid_acc: 0.476
epoch: 18, step: 80262, time: 2194.8, train: 5.518, valid: 5.375, train_acc: 0.468, valid_acc: 0.474
epoch: 19, step: 84721, time: 2197.5, train: 5.499, valid: 5.295, train_acc: 0.469, valid_acc: 0.479
epoch: 20, step: 89180, time: 2195.3, train: 5.474, valid: 5.290, train_acc: 0.470, valid_acc: 0.479
epoch: 21, step: 93639, time: 2196.3, train: 5.447, valid: 5.289, train_acc: 0.471, valid_acc: 0.479
epoch: 22, step: 98098, time: 2195.0, train: 5.441, valid: 5.275, train_acc: 0.472, valid_acc: 0.480
epoch: 23, step: 102557, time: 2195.0, train: 5.416, valid: 5.250, train_acc: 0.473, valid_acc: 0.481
epoch: 24, step: 107016, time: 2196.1, train: 5.393, valid: 5.287, train_acc: 0.475, valid_acc: 0.479
