Epoch	Train	Validation
epoch: 1, step: 4481, time: 1973.9, train: 10.690, valid: 8.224, train_acc: 0.267, valid_acc: 0.344
epoch: 2, step: 8962, time: 1971.2, train: 7.648, valid: 6.657, train_acc: 0.368, valid_acc: 0.411
epoch: 3, step: 13443, time: 1975.4, train: 6.755, valid: 6.241, train_acc: 0.407, valid_acc: 0.430
epoch: 4, step: 17924, time: 1981.7, train: 6.425, valid: 5.987, train_acc: 0.421, valid_acc: 0.442
epoch: 5, step: 22405, time: 1971.1, train: 6.232, valid: 5.892, train_acc: 0.431, valid_acc: 0.446
epoch: 6, step: 26886, time: 1969.2, train: 6.088, valid: 5.791, train_acc: 0.438, valid_acc: 0.451
epoch: 7, step: 31367, time: 1969.4, train: 5.980, valid: 5.690, train_acc: 0.443, valid_acc: 0.456
epoch: 8, step: 35848, time: 1967.1, train: 5.894, valid: 5.609, train_acc: 0.447, valid_acc: 0.462
epoch: 9, step: 40329, time: 1968.5, train: 5.845, valid: 5.565, train_acc: 0.450, valid_acc: 0.463
epoch: 10, step: 44810, time: 1967.0, train: 5.778, valid: 5.584, train_acc: 0.453, valid_acc: 0.462
epoch: 11, step: 49291, time: 1968.4, train: 5.731, valid: 5.545, train_acc: 0.456, valid_acc: 0.464
epoch: 12, step: 53772, time: 1965.9, train: 5.702, valid: 5.427, train_acc: 0.458, valid_acc: 0.471
epoch: 13, step: 58253, time: 1966.9, train: 5.641, valid: 5.415, train_acc: 0.461, valid_acc: 0.472
epoch: 14, step: 62734, time: 1965.2, train: 5.619, valid: 5.379, train_acc: 0.462, valid_acc: 0.474
epoch: 15, step: 67215, time: 1967.3, train: 5.595, valid: 5.379, train_acc: 0.463, valid_acc: 0.473
epoch: 16, step: 71696, time: 1965.5, train: 5.560, valid: 5.329, train_acc: 0.465, valid_acc: 0.477
epoch: 17, step: 76177, time: 1966.9, train: 5.519, valid: 5.344, train_acc: 0.468, valid_acc: 0.476
epoch: 18, step: 80658, time: 1963.0, train: 5.504, valid: 5.308, train_acc: 0.468, valid_acc: 0.477
epoch: 19, step: 85139, time: 1965.3, train: 5.477, valid: 5.300, train_acc: 0.470, valid_acc: 0.478
epoch: 20, step: 89620, time: 1963.2, train: 5.459, valid: 5.264, train_acc: 0.471, valid_acc: 0.481
epoch: 21, step: 94101, time: 1964.2, train: 5.440, valid: 5.235, train_acc: 0.472, valid_acc: 0.481
epoch: 22, step: 98582, time: 1962.7, train: 5.426, valid: 5.263, train_acc: 0.473, valid_acc: 0.480
epoch: 23, step: 103063, time: 1964.6, train: 5.408, valid: 5.226, train_acc: 0.474, valid_acc: 0.483
epoch: 24, step: 107544, time: 1972.2, train: 5.394, valid: 5.241, train_acc: 0.475, valid_acc: 0.482
epoch: 25, step: 112025, time: 1975.6, train: 5.373, valid: 5.248, train_acc: 0.476, valid_acc: 0.482
epoch: 26, step: 116506, time: 1964.6, train: 5.365, valid: 5.207, train_acc: 0.476, valid_acc: 0.484
epoch: 27, step: 120987, time: 1966.0, train: 5.349, valid: 5.190, train_acc: 0.477, valid_acc: 0.484
epoch: 28, step: 125468, time: 1962.8, train: 5.340, valid: 5.246, train_acc: 0.478, valid_acc: 0.483
epoch: 29, step: 129949, time: 1962.9, train: 5.325, valid: 5.188, train_acc: 0.478, valid_acc: 0.484
epoch: 30, step: 134430, time: 1959.3, train: 5.316, valid: 5.139, train_acc: 0.479, valid_acc: 0.488
epoch: 31, step: 138911, time: 1961.4, train: 5.302, valid: 5.167, train_acc: 0.480, valid_acc: 0.486
epoch: 32, step: 143392, time: 1959.0, train: 5.293, valid: 5.162, train_acc: 0.480, valid_acc: 0.486
epoch: 33, step: 147873, time: 1959.6, train: 5.277, valid: 5.145, train_acc: 0.482, valid_acc: 0.488
epoch: 34, step: 152354, time: 1958.3, train: 5.276, valid: 5.133, train_acc: 0.482, valid_acc: 0.489
epoch: 35, step: 156835, time: 1961.1, train: 5.259, valid: 5.113, train_acc: 0.483, valid_acc: 0.490
epoch: 36, step: 161316, time: 1963.6, train: 5.247, valid: 5.103, train_acc: 0.483, valid_acc: 0.490
epoch: 37, step: 165797, time: 1970.3, train: 5.241, valid: 5.088, train_acc: 0.484, valid_acc: 0.491
epoch: 38, step: 170278, time: 1960.4, train: 5.231, valid: 5.127, train_acc: 0.484, valid_acc: 0.489
epoch: 39, step: 174759, time: 1960.3, train: 5.217, valid: 5.099, train_acc: 0.485, valid_acc: 0.490
epoch: 40, step: 179240, time: 1957.7, train: 5.215, valid: 5.112, train_acc: 0.485, valid_acc: 0.490
epoch: 41, step: 183721, time: 1960.1, train: 5.210, valid: 5.113, train_acc: 0.485, valid_acc: 0.489
epoch: 42, step: 188202, time: 1959.5, train: 5.198, valid: 5.070, train_acc: 0.486, valid_acc: 0.492
epoch: 43, step: 192683, time: 1958.7, train: 5.188, valid: 5.102, train_acc: 0.487, valid_acc: 0.490
epoch: 44, step: 197164, time: 1957.2, train: 5.185, valid: 5.082, train_acc: 0.487, valid_acc: 0.491
epoch: 45, step: 201645, time: 1958.8, train: 5.177, valid: 5.084, train_acc: 0.487, valid_acc: 0.491
epoch: 46, step: 206126, time: 1957.1, train: 5.174, valid: 5.074, train_acc: 0.488, valid_acc: 0.492
epoch: 47, step: 210607, time: 1960.9, train: 5.163, valid: 5.050, train_acc: 0.488, valid_acc: 0.493
epoch: 48, step: 215088, time: 1960.0, train: 5.159, valid: 5.075, train_acc: 0.489, valid_acc: 0.492
epoch: 49, step: 219569, time: 1959.8, train: 5.157, valid: 5.055, train_acc: 0.489, valid_acc: 0.493
epoch: 50, step: 224050, time: 1959.8, train: 5.147, valid: 5.055, train_acc: 0.489, valid_acc: 0.493
epoch: 51, step: 228531, time: 1961.3, train: 5.144, valid: 5.077, train_acc: 0.489, valid_acc: 0.493
epoch: 52, step: 233012, time: 1958.6, train: 5.134, valid: 5.059, train_acc: 0.490, valid_acc: 0.493
epoch: 53, step: 237493, time: 1959.5, train: 5.126, valid: 5.060, train_acc: 0.491, valid_acc: 0.493
epoch: 54, step: 241974, time: 1957.4, train: 5.126, valid: 5.033, train_acc: 0.491, valid_acc: 0.495
epoch: 55, step: 246455, time: 1978.2, train: 5.126, valid: 5.048, train_acc: 0.491, valid_acc: 0.494
epoch: 56, step: 250936, time: 1977.1, train: 5.119, valid: 5.037, train_acc: 0.491, valid_acc: 0.495
epoch: 57, step: 255417, time: 1981.5, train: 5.112, valid: 5.047, train_acc: 0.491, valid_acc: 0.494
epoch: 58, step: 259898, time: 1980.0, train: 5.106, valid: 5.037, train_acc: 0.492, valid_acc: 0.494
epoch: 59, step: 264379, time: 1980.9, train: 5.105, valid: 5.040, train_acc: 0.492, valid_acc: 0.494
epoch: 60, step: 268860, time: 1979.5, train: 5.101, valid: 5.023, train_acc: 0.492, valid_acc: 0.495
epoch: 61, step: 273341, time: 1981.0, train: 5.094, valid: 5.014, train_acc: 0.493, valid_acc: 0.495
epoch: 62, step: 277822, time: 1965.4, train: 5.085, valid: 5.020, train_acc: 0.493, valid_acc: 0.495
epoch: 63, step: 282303, time: 1959.7, train: 5.083, valid: 5.009, train_acc: 0.493, valid_acc: 0.496
epoch: 64, step: 286784, time: 1958.0, train: 5.079, valid: 5.004, train_acc: 0.494, valid_acc: 0.496
epoch: 65, step: 291265, time: 1960.3, train: 5.077, valid: 5.013, train_acc: 0.494, valid_acc: 0.496
epoch: 66, step: 295746, time: 1959.2, train: 5.078, valid: 4.987, train_acc: 0.494, valid_acc: 0.497
epoch: 67, step: 300227, time: 1966.5, train: 5.069, valid: 5.003, train_acc: 0.494, valid_acc: 0.496
epoch: 68, step: 304708, time: 1967.4, train: 5.059, valid: 5.026, train_acc: 0.495, valid_acc: 0.494
epoch: 69, step: 309189, time: 1962.2, train: 5.057, valid: 4.985, train_acc: 0.495, valid_acc: 0.497
epoch: 70, step: 313670, time: 1959.5, train: 5.057, valid: 5.000, train_acc: 0.495, valid_acc: 0.497
epoch: 71, step: 318151, time: 1961.4, train: 5.050, valid: 4.999, train_acc: 0.495, valid_acc: 0.497
epoch: 72, step: 322632, time: 1960.3, train: 5.046, valid: 4.994, train_acc: 0.496, valid_acc: 0.497
epoch: 73, step: 327113, time: 1961.2, train: 5.045, valid: 4.989, train_acc: 0.496, valid_acc: 0.497
epoch: 74, step: 331594, time: 1959.2, train: 5.039, valid: 4.990, train_acc: 0.496, valid_acc: 0.497
epoch: 75, step: 336075, time: 1960.8, train: 5.037, valid: 5.000, train_acc: 0.496, valid_acc: 0.497
epoch: 76, step: 340556, time: 1959.5, train: 5.036, valid: 4.989, train_acc: 0.496, valid_acc: 0.497
epoch: 77, step: 345037, time: 1961.8, train: 5.029, valid: 4.981, train_acc: 0.497, valid_acc: 0.498
epoch: 78, step: 349518, time: 1960.2, train: 5.026, valid: 4.975, train_acc: 0.497, valid_acc: 0.498
epoch: 79, step: 353999, time: 1961.7, train: 5.026, valid: 4.966, train_acc: 0.497, valid_acc: 0.498
epoch: 80, step: 358480, time: 1960.5, train: 5.020, valid: 4.973, train_acc: 0.497, valid_acc: 0.499
epoch: 81, step: 362961, time: 1959.9, train: 5.017, valid: 4.973, train_acc: 0.498, valid_acc: 0.498
epoch: 82, step: 367442, time: 1959.1, train: 5.012, valid: 4.984, train_acc: 0.498, valid_acc: 0.497
epoch: 83, step: 371923, time: 1961.2, train: 5.012, valid: 4.992, train_acc: 0.498, valid_acc: 0.497
epoch: 84, step: 376404, time: 1959.8, train: 5.010, valid: 4.979, train_acc: 0.498, valid_acc: 0.498
epoch: 85, step: 380885, time: 1961.6, train: 5.007, valid: 4.972, train_acc: 0.498, valid_acc: 0.498
epoch: 86, step: 385366, time: 1959.9, train: 5.003, valid: 4.950, train_acc: 0.498, valid_acc: 0.499
epoch: 87, step: 389847, time: 1960.9, train: 5.002, valid: 4.968, train_acc: 0.498, valid_acc: 0.498
epoch: 88, step: 394328, time: 1960.5, train: 4.996, valid: 4.960, train_acc: 0.499, valid_acc: 0.499
epoch: 89, step: 398809, time: 1962.2, train: 4.991, valid: 4.979, train_acc: 0.499, valid_acc: 0.498
epoch: 90, step: 403290, time: 1960.4, train: 4.988, valid: 4.973, train_acc: 0.499, valid_acc: 0.499
epoch: 91, step: 407771, time: 1961.5, train: 4.990, valid: 4.941, train_acc: 0.499, valid_acc: 0.500
