Epoch	Train	Validation
epoch: 1, step: 4466, time: 2331.4, train: 10.645, valid: 8.110, train_acc: 0.269, valid_acc: 0.351
epoch: 2, step: 8932, time: 2332.1, train: 7.625, valid: 6.809, train_acc: 0.369, valid_acc: 0.402
epoch: 3, step: 13398, time: 2331.4, train: 6.748, valid: 6.346, train_acc: 0.407, valid_acc: 0.424
epoch: 4, step: 17864, time: 2329.3, train: 6.434, valid: 6.135, train_acc: 0.421, valid_acc: 0.435
epoch: 5, step: 22330, time: 2331.3, train: 6.234, valid: 5.832, train_acc: 0.430, valid_acc: 0.450
epoch: 6, step: 26796, time: 2331.4, train: 6.111, valid: 5.782, train_acc: 0.437, valid_acc: 0.451
epoch: 7, step: 31262, time: 2337.0, train: 5.993, valid: 5.692, train_acc: 0.442, valid_acc: 0.457
epoch: 8, step: 35728, time: 2334.7, train: 5.908, valid: 5.672, train_acc: 0.447, valid_acc: 0.457
epoch: 9, step: 40194, time: 2334.3, train: 5.840, valid: 5.585, train_acc: 0.450, valid_acc: 0.462
epoch: 10, step: 44660, time: 2331.2, train: 5.771, valid: 5.537, train_acc: 0.454, valid_acc: 0.465
epoch: 11, step: 49126, time: 2329.5, train: 5.730, valid: 5.522, train_acc: 0.456, valid_acc: 0.466
epoch: 12, step: 53592, time: 2327.5, train: 5.684, valid: 5.490, train_acc: 0.459, valid_acc: 0.468
epoch: 13, step: 58058, time: 2326.8, train: 5.652, valid: 5.427, train_acc: 0.460, valid_acc: 0.470
epoch: 14, step: 62524, time: 2328.3, train: 5.604, valid: 5.399, train_acc: 0.463, valid_acc: 0.472
epoch: 15, step: 66990, time: 2331.2, train: 5.576, valid: 5.389, train_acc: 0.465, valid_acc: 0.473
epoch: 16, step: 71456, time: 2329.3, train: 5.551, valid: 5.334, train_acc: 0.466, valid_acc: 0.476
epoch: 17, step: 75922, time: 2326.0, train: 5.531, valid: 5.327, train_acc: 0.467, valid_acc: 0.477
epoch: 18, step: 80388, time: 2325.6, train: 5.503, valid: 5.316, train_acc: 0.469, valid_acc: 0.477
epoch: 19, step: 84854, time: 2328.7, train: 5.481, valid: 5.328, train_acc: 0.470, valid_acc: 0.477
epoch: 20, step: 89320, time: 2323.2, train: 5.467, valid: 5.277, train_acc: 0.471, valid_acc: 0.480
epoch: 21, step: 93786, time: 2323.0, train: 5.445, valid: 5.269, train_acc: 0.472, valid_acc: 0.480
epoch: 22, step: 98252, time: 2322.1, train: 5.427, valid: 5.283, train_acc: 0.473, valid_acc: 0.481
epoch: 23, step: 102718, time: 2324.7, train: 5.413, valid: 5.230, train_acc: 0.474, valid_acc: 0.482
epoch: 24, step: 107184, time: 2320.8, train: 5.407, valid: 5.237, train_acc: 0.474, valid_acc: 0.482
epoch: 25, step: 111650, time: 2324.8, train: 5.382, valid: 5.236, train_acc: 0.475, valid_acc: 0.482
epoch: 26, step: 116116, time: 2324.4, train: 5.364, valid: 5.211, train_acc: 0.476, valid_acc: 0.484
epoch: 27, step: 120582, time: 2326.3, train: 5.355, valid: 5.193, train_acc: 0.477, valid_acc: 0.485
epoch: 28, step: 125048, time: 2329.7, train: 5.343, valid: 5.197, train_acc: 0.478, valid_acc: 0.485
epoch: 29, step: 129514, time: 2328.4, train: 5.340, valid: 5.189, train_acc: 0.478, valid_acc: 0.485
epoch: 30, step: 133980, time: 2324.9, train: 5.320, valid: 5.164, train_acc: 0.479, valid_acc: 0.487
epoch: 31, step: 138446, time: 2327.1, train: 5.307, valid: 5.192, train_acc: 0.480, valid_acc: 0.485
epoch: 32, step: 142912, time: 2322.1, train: 5.297, valid: 5.169, train_acc: 0.480, valid_acc: 0.487
epoch: 33, step: 147378, time: 2327.3, train: 5.287, valid: 5.144, train_acc: 0.481, valid_acc: 0.488
epoch: 34, step: 151844, time: 2324.6, train: 5.286, valid: 5.153, train_acc: 0.481, valid_acc: 0.487
epoch: 35, step: 156310, time: 2324.7, train: 5.268, valid: 5.130, train_acc: 0.482, valid_acc: 0.489
epoch: 36, step: 160776, time: 2323.5, train: 5.260, valid: 5.140, train_acc: 0.483, valid_acc: 0.488
epoch: 37, step: 165242, time: 2325.2, train: 5.248, valid: 5.118, train_acc: 0.483, valid_acc: 0.490
epoch: 38, step: 169708, time: 2323.2, train: 5.242, valid: 5.115, train_acc: 0.484, valid_acc: 0.489
epoch: 39, step: 174174, time: 2324.1, train: 5.235, valid: 5.125, train_acc: 0.484, valid_acc: 0.489
epoch: 40, step: 178640, time: 2320.3, train: 5.227, valid: 5.131, train_acc: 0.484, valid_acc: 0.489
epoch: 41, step: 183106, time: 2328.3, train: 5.228, valid: 5.101, train_acc: 0.484, valid_acc: 0.491
epoch: 42, step: 187572, time: 2328.6, train: 5.215, valid: 5.114, train_acc: 0.485, valid_acc: 0.490
epoch: 43, step: 192038, time: 2327.9, train: 5.204, valid: 5.099, train_acc: 0.486, valid_acc: 0.490
epoch: 44, step: 196504, time: 2327.3, train: 5.200, valid: 5.114, train_acc: 0.486, valid_acc: 0.489
epoch: 45, step: 200970, time: 2327.8, train: 5.199, valid: 5.107, train_acc: 0.486, valid_acc: 0.490
epoch: 46, step: 205436, time: 2322.9, train: 5.192, valid: 5.082, train_acc: 0.487, valid_acc: 0.492
epoch: 47, step: 209902, time: 2322.6, train: 5.179, valid: 5.072, train_acc: 0.487, valid_acc: 0.492
epoch: 48, step: 214368, time: 2324.5, train: 5.178, valid: 5.114, train_acc: 0.487, valid_acc: 0.489
epoch: 49, step: 218834, time: 2326.2, train: 5.167, valid: 5.066, train_acc: 0.488, valid_acc: 0.492
epoch: 50, step: 223300, time: 2320.4, train: 5.164, valid: 5.112, train_acc: 0.488, valid_acc: 0.490
epoch: 51, step: 227766, time: 2322.7, train: 5.159, valid: 5.079, train_acc: 0.489, valid_acc: 0.492
epoch: 52, step: 232232, time: 2325.0, train: 5.158, valid: 5.087, train_acc: 0.489, valid_acc: 0.491
epoch: 53, step: 236698, time: 2324.2, train: 5.156, valid: 5.075, train_acc: 0.489, valid_acc: 0.492
epoch: 54, step: 241164, time: 2323.5, train: 5.143, valid: 5.089, train_acc: 0.490, valid_acc: 0.492
epoch: 55, step: 245630, time: 2325.5, train: 5.141, valid: 5.055, train_acc: 0.490, valid_acc: 0.493
epoch: 56, step: 250096, time: 2325.2, train: 5.134, valid: 5.059, train_acc: 0.490, valid_acc: 0.494
epoch: 57, step: 254562, time: 2322.9, train: 5.130, valid: 5.057, train_acc: 0.490, valid_acc: 0.494
epoch: 58, step: 259028, time: 2326.4, train: 5.118, valid: 5.054, train_acc: 0.491, valid_acc: 0.493
epoch: 59, step: 263494, time: 2318.4, train: 5.114, valid: 5.094, train_acc: 0.491, valid_acc: 0.491
epoch: 60, step: 267960, time: 2316.7, train: 5.116, valid: 5.023, train_acc: 0.491, valid_acc: 0.495
epoch: 61, step: 272426, time: 2318.0, train: 5.110, valid: 5.039, train_acc: 0.492, valid_acc: 0.495
epoch: 62, step: 276892, time: 2321.7, train: 5.106, valid: 5.042, train_acc: 0.492, valid_acc: 0.494
epoch: 63, step: 281358, time: 2331.6, train: 5.097, valid: 5.039, train_acc: 0.492, valid_acc: 0.495
epoch: 64, step: 285824, time: 2328.6, train: 5.098, valid: 5.061, train_acc: 0.492, valid_acc: 0.493
epoch: 65, step: 290290, time: 2322.0, train: 5.095, valid: 5.044, train_acc: 0.493, valid_acc: 0.494
epoch: 66, step: 294756, time: 2319.5, train: 5.094, valid: 5.038, train_acc: 0.493, valid_acc: 0.494
epoch: 67, step: 299222, time: 2322.8, train: 5.084, valid: 5.037, train_acc: 0.493, valid_acc: 0.494
epoch: 68, step: 303688, time: 2321.7, train: 5.081, valid: 5.032, train_acc: 0.493, valid_acc: 0.495
epoch: 69, step: 308154, time: 2328.3, train: 5.079, valid: 5.035, train_acc: 0.494, valid_acc: 0.494
epoch: 70, step: 312620, time: 2322.7, train: 5.073, valid: 5.016, train_acc: 0.494, valid_acc: 0.495
epoch: 71, step: 317086, time: 2320.3, train: 5.070, valid: 5.020, train_acc: 0.494, valid_acc: 0.495
epoch: 72, step: 321552, time: 2319.4, train: 5.061, valid: 5.040, train_acc: 0.495, valid_acc: 0.494
epoch: 73, step: 326018, time: 2322.3, train: 5.063, valid: 5.030, train_acc: 0.495, valid_acc: 0.495
epoch: 74, step: 330484, time: 2321.0, train: 5.061, valid: 5.038, train_acc: 0.495, valid_acc: 0.494
epoch: 75, step: 334950, time: 2325.9, train: 5.059, valid: 5.022, train_acc: 0.495, valid_acc: 0.496
epoch: 76, step: 339416, time: 2319.6, train: 5.053, valid: 5.027, train_acc: 0.495, valid_acc: 0.495
epoch: 77, step: 343882, time: 2324.7, train: 5.046, valid: 5.001, train_acc: 0.496, valid_acc: 0.497
epoch: 78, step: 348348, time: 2321.0, train: 5.049, valid: 5.025, train_acc: 0.495, valid_acc: 0.495
epoch: 79, step: 352814, time: 2324.7, train: 5.043, valid: 4.999, train_acc: 0.496, valid_acc: 0.497
epoch: 80, step: 357280, time: 2321.9, train: 5.040, valid: 5.001, train_acc: 0.496, valid_acc: 0.497
epoch: 81, step: 361746, time: 2322.1, train: 5.040, valid: 5.001, train_acc: 0.496, valid_acc: 0.497
epoch: 82, step: 366212, time: 2321.9, train: 5.037, valid: 5.014, train_acc: 0.496, valid_acc: 0.496
epoch: 83, step: 370678, time: 2323.5, train: 5.035, valid: 4.989, train_acc: 0.496, valid_acc: 0.498
epoch: 84, step: 375144, time: 2332.6, train: 5.030, valid: 4.992, train_acc: 0.497, valid_acc: 0.497
epoch: 85, step: 379610, time: 2323.6, train: 5.027, valid: 5.002, train_acc: 0.497, valid_acc: 0.497
epoch: 86, step: 384076, time: 2319.0, train: 5.017, valid: 5.003, train_acc: 0.497, valid_acc: 0.496
epoch: 87, step: 388542, time: 2319.8, train: 5.022, valid: 4.999, train_acc: 0.497, valid_acc: 0.497
epoch: 88, step: 393008, time: 2318.9, train: 5.015, valid: 4.989, train_acc: 0.498, valid_acc: 0.497
epoch: 89, step: 397474, time: 2320.3, train: 5.014, valid: 4.998, train_acc: 0.498, valid_acc: 0.497
epoch: 90, step: 401940, time: 2320.6, train: 5.015, valid: 4.981, train_acc: 0.498, valid_acc: 0.498
epoch: 91, step: 406406, time: 2323.4, train: 5.011, valid: 4.991, train_acc: 0.498, valid_acc: 0.497
