Epoch	Train	Validation
epoch: 1, step: 4477, time: 2053.2, train: 11.602, valid: 9.674, train_acc: 0.240, valid_acc: 0.294
epoch: 2, step: 8954, time: 2048.2, train: 8.861, valid: 7.962, train_acc: 0.324, valid_acc: 0.356
epoch: 3, step: 13431, time: 2047.8, train: 7.951, valid: 7.475, train_acc: 0.357, valid_acc: 0.374
epoch: 4, step: 17908, time: 2047.4, train: 7.600, valid: 7.246, train_acc: 0.370, valid_acc: 0.384
epoch: 5, step: 22385, time: 2048.5, train: 7.373, valid: 7.114, train_acc: 0.379, valid_acc: 0.389
epoch: 6, step: 26862, time: 2044.3, train: 7.229, valid: 7.019, train_acc: 0.385, valid_acc: 0.392
epoch: 7, step: 31339, time: 2043.2, train: 7.152, valid: 7.077, train_acc: 0.389, valid_acc: 0.390
epoch: 8, step: 35816, time: 2041.9, train: 7.034, valid: 6.846, train_acc: 0.394, valid_acc: 0.401
epoch: 9, step: 40293, time: 2042.2, train: 6.964, valid: 6.867, train_acc: 0.397, valid_acc: 0.399
epoch: 10, step: 44770, time: 2040.6, train: 6.905, valid: 6.751, train_acc: 0.399, valid_acc: 0.405
epoch: 11, step: 49247, time: 2041.1, train: 6.832, valid: 6.683, train_acc: 0.402, valid_acc: 0.408
epoch: 12, step: 53724, time: 2039.5, train: 6.778, valid: 6.638, train_acc: 0.405, valid_acc: 0.409
epoch: 13, step: 58201, time: 2040.5, train: 6.737, valid: 6.613, train_acc: 0.407, valid_acc: 0.411
epoch: 14, step: 62678, time: 2038.9, train: 6.695, valid: 6.604, train_acc: 0.409, valid_acc: 0.411
epoch: 15, step: 67155, time: 2041.4, train: 6.665, valid: 6.537, train_acc: 0.410, valid_acc: 0.414
epoch: 16, step: 71632, time: 2040.7, train: 6.617, valid: 6.526, train_acc: 0.412, valid_acc: 0.415
epoch: 17, step: 76109, time: 2041.0, train: 6.599, valid: 6.478, train_acc: 0.413, valid_acc: 0.417
epoch: 18, step: 80586, time: 2039.6, train: 6.555, valid: 6.482, train_acc: 0.415, valid_acc: 0.417
epoch: 19, step: 85063, time: 2039.7, train: 6.526, valid: 6.468, train_acc: 0.416, valid_acc: 0.418
epoch: 20, step: 89540, time: 2040.7, train: 6.502, valid: 6.445, train_acc: 0.417, valid_acc: 0.419
epoch: 21, step: 94017, time: 2041.8, train: 6.485, valid: 6.437, train_acc: 0.418, valid_acc: 0.419
epoch: 22, step: 98494, time: 2039.9, train: 6.471, valid: 6.409, train_acc: 0.419, valid_acc: 0.420
epoch: 23, step: 102971, time: 2041.7, train: 6.453, valid: 6.429, train_acc: 0.420, valid_acc: 0.419
epoch: 24, step: 107448, time: 2041.2, train: 6.428, valid: 6.432, train_acc: 0.421, valid_acc: 0.419
epoch: 25, step: 111925, time: 2044.4, train: 6.406, valid: 6.402, train_acc: 0.422, valid_acc: 0.421
epoch: 26, step: 116402, time: 2042.8, train: 6.389, valid: 6.336, train_acc: 0.423, valid_acc: 0.424
epoch: 27, step: 120879, time: 2046.2, train: 6.367, valid: 6.358, train_acc: 0.424, valid_acc: 0.422
epoch: 28, step: 125356, time: 2041.9, train: 6.364, valid: 6.362, train_acc: 0.424, valid_acc: 0.422
epoch: 29, step: 129833, time: 2044.4, train: 6.342, valid: 6.372, train_acc: 0.425, valid_acc: 0.422
epoch: 30, step: 134310, time: 2042.8, train: 6.337, valid: 6.323, train_acc: 0.426, valid_acc: 0.424
epoch: 31, step: 138787, time: 2038.8, train: 6.323, valid: 6.291, train_acc: 0.426, valid_acc: 0.426
epoch: 32, step: 143264, time: 2034.2, train: 6.301, valid: 6.331, train_acc: 0.427, valid_acc: 0.424
epoch: 33, step: 147741, time: 2035.8, train: 6.296, valid: 6.289, train_acc: 0.427, valid_acc: 0.426
epoch: 34, step: 152218, time: 2034.2, train: 6.281, valid: 6.302, train_acc: 0.428, valid_acc: 0.425
epoch: 35, step: 156695, time: 2036.9, train: 6.262, valid: 6.287, train_acc: 0.429, valid_acc: 0.426
epoch: 36, step: 161172, time: 2035.3, train: 6.255, valid: 6.301, train_acc: 0.430, valid_acc: 0.425
epoch: 37, step: 165649, time: 2038.7, train: 6.247, valid: 6.271, train_acc: 0.430, valid_acc: 0.427
epoch: 38, step: 170126, time: 2036.9, train: 6.241, valid: 6.274, train_acc: 0.430, valid_acc: 0.427
epoch: 39, step: 174603, time: 2037.9, train: 6.231, valid: 6.279, train_acc: 0.431, valid_acc: 0.427
epoch: 40, step: 179080, time: 2034.8, train: 6.215, valid: 6.270, train_acc: 0.432, valid_acc: 0.427
epoch: 41, step: 183557, time: 2036.7, train: 6.214, valid: 6.267, train_acc: 0.432, valid_acc: 0.427
epoch: 42, step: 188034, time: 2034.9, train: 6.198, valid: 6.253, train_acc: 0.432, valid_acc: 0.428
epoch: 43, step: 192511, time: 2038.0, train: 6.185, valid: 6.213, train_acc: 0.433, valid_acc: 0.430
epoch: 44, step: 196988, time: 2035.5, train: 6.177, valid: 6.238, train_acc: 0.433, valid_acc: 0.429
epoch: 45, step: 201465, time: 2037.3, train: 6.168, valid: 6.245, train_acc: 0.434, valid_acc: 0.429
epoch: 46, step: 205942, time: 2035.2, train: 6.162, valid: 6.224, train_acc: 0.434, valid_acc: 0.429
epoch: 47, step: 210419, time: 2045.3, train: 6.155, valid: 6.233, train_acc: 0.435, valid_acc: 0.429
epoch: 48, step: 214896, time: 2046.4, train: 6.149, valid: 6.216, train_acc: 0.435, valid_acc: 0.430
epoch: 49, step: 219373, time: 2043.6, train: 6.141, valid: 6.221, train_acc: 0.435, valid_acc: 0.429
epoch: 50, step: 223850, time: 2033.8, train: 6.133, valid: 6.204, train_acc: 0.436, valid_acc: 0.430
epoch: 51, step: 228327, time: 2044.9, train: 6.130, valid: 6.190, train_acc: 0.436, valid_acc: 0.431
epoch: 52, step: 232804, time: 2034.5, train: 6.117, valid: 6.205, train_acc: 0.437, valid_acc: 0.430
epoch: 53, step: 237281, time: 2035.9, train: 6.116, valid: 6.211, train_acc: 0.437, valid_acc: 0.430
epoch: 54, step: 241758, time: 2034.3, train: 6.105, valid: 6.200, train_acc: 0.437, valid_acc: 0.430
epoch: 55, step: 246235, time: 2036.1, train: 6.100, valid: 6.185, train_acc: 0.438, valid_acc: 0.431
epoch: 56, step: 250712, time: 2034.3, train: 6.092, valid: 6.200, train_acc: 0.438, valid_acc: 0.430
epoch: 57, step: 255189, time: 2036.0, train: 6.101, valid: 6.189, train_acc: 0.437, valid_acc: 0.431
epoch: 58, step: 259666, time: 2034.6, train: 6.085, valid: 6.188, train_acc: 0.438, valid_acc: 0.431
epoch: 59, step: 264143, time: 2036.0, train: 6.076, valid: 6.183, train_acc: 0.439, valid_acc: 0.432
epoch: 60, step: 268620, time: 2034.3, train: 6.074, valid: 6.177, train_acc: 0.439, valid_acc: 0.431
epoch: 61, step: 273097, time: 2035.8, train: 6.068, valid: 6.188, train_acc: 0.439, valid_acc: 0.432
epoch: 62, step: 277574, time: 2034.3, train: 6.067, valid: 6.188, train_acc: 0.439, valid_acc: 0.431
epoch: 63, step: 282051, time: 2038.7, train: 6.058, valid: 6.171, train_acc: 0.440, valid_acc: 0.432
epoch: 64, step: 286528, time: 2040.4, train: 6.059, valid: 6.154, train_acc: 0.440, valid_acc: 0.433
epoch: 65, step: 291005, time: 2043.8, train: 6.052, valid: 6.166, train_acc: 0.440, valid_acc: 0.432
