Epoch	Train	Validation
epoch: 1, step: 4461, time: 1786.2, train: 11.719, valid: 9.459, train_acc: 0.237, valid_acc: 0.302
epoch: 2, step: 8922, time: 1786.6, train: 8.865, valid: 7.974, train_acc: 0.323, valid_acc: 0.356
epoch: 3, step: 13383, time: 1786.2, train: 7.976, valid: 7.521, train_acc: 0.356, valid_acc: 0.373
epoch: 4, step: 17844, time: 1784.5, train: 7.646, valid: 7.234, train_acc: 0.368, valid_acc: 0.383
epoch: 5, step: 22305, time: 1787.6, train: 7.410, valid: 7.135, train_acc: 0.378, valid_acc: 0.387
epoch: 6, step: 26766, time: 1786.0, train: 7.261, valid: 7.072, train_acc: 0.384, valid_acc: 0.391
epoch: 7, step: 31227, time: 1787.3, train: 7.130, valid: 6.903, train_acc: 0.390, valid_acc: 0.397
epoch: 8, step: 35688, time: 1785.8, train: 7.045, valid: 6.877, train_acc: 0.393, valid_acc: 0.399
epoch: 9, step: 40149, time: 1787.4, train: 6.987, valid: 6.784, train_acc: 0.396, valid_acc: 0.402
epoch: 10, step: 44610, time: 1784.8, train: 6.895, valid: 6.750, train_acc: 0.400, valid_acc: 0.404
epoch: 11, step: 49071, time: 1786.7, train: 6.842, valid: 6.723, train_acc: 0.402, valid_acc: 0.406
epoch: 12, step: 53532, time: 1784.2, train: 6.807, valid: 6.722, train_acc: 0.404, valid_acc: 0.406
epoch: 13, step: 57993, time: 1786.5, train: 6.757, valid: 6.622, train_acc: 0.406, valid_acc: 0.410
epoch: 14, step: 62454, time: 1783.3, train: 6.714, valid: 6.649, train_acc: 0.408, valid_acc: 0.409
epoch: 15, step: 66915, time: 1786.2, train: 6.671, valid: 6.604, train_acc: 0.410, valid_acc: 0.411
epoch: 16, step: 71376, time: 1784.2, train: 6.634, valid: 6.544, train_acc: 0.411, valid_acc: 0.414
epoch: 17, step: 75837, time: 1786.2, train: 6.598, valid: 6.531, train_acc: 0.413, valid_acc: 0.414
epoch: 18, step: 80298, time: 1785.3, train: 6.575, valid: 6.521, train_acc: 0.414, valid_acc: 0.415
epoch: 19, step: 84759, time: 1786.4, train: 6.546, valid: 6.488, train_acc: 0.416, valid_acc: 0.418
epoch: 20, step: 89220, time: 1784.3, train: 6.517, valid: 6.446, train_acc: 0.417, valid_acc: 0.419
epoch: 21, step: 93681, time: 1785.9, train: 6.486, valid: 6.478, train_acc: 0.418, valid_acc: 0.417
